dataset,scenario,model,config,column,n_rows,n_unique,unique_ratio,n_null_like,null_rate,is_categorical,top_value,top_share
airlines_review,eda_rating_drivers,sonnet,skill_on,service_amenity_cuts,900,2,0.0022,0,0.0,1,False,0.8867
airlines_review,eda_rating_drivers,sonnet,skill_on,aircraft_cabin_condition,900,5,0.0056,273,0.3033,1,adequate,0.4967
airlines_review,eda_rating_drivers,sonnet,skill_on,flight_disruption_handling,900,4,0.0044,0,0.0,1,no_disruption,0.7744
airlines_review,eda_rating_drivers,sonnet,skill_on,special_needs_handling,900,2,0.0022,0,0.0,1,False,0.9344
airlines_review,eda_rating_drivers,sonnet,skill_on,class_value_alignment,900,4,0.0044,1,0.0011,1,below_expectations,0.4322
airlines_review,eda_rating_drivers,sonnet,skill_on,value_for_money_perception,900,4,0.0044,3,0.0033,1,overpriced,0.4222
airlines_review,focus_inference,haiku,skill_off_update,avg_rating,900,18,0.02,0,0.0,1,4.0,0.1156
airlines_review,focus_inference,haiku,skill_off_update,rating_consistency,900,37,0.0411,0,0.0,1,0.8944271909999159,0.0822
airlines_review,focus_inference,haiku,skill_off_update,lowest_rated_aspect,900,5,0.0056,0,0.0,1,Seat Comfort,0.2833
airlines_review,focus_inference,haiku,skill_off_update,satisfaction_gap,900,64,0.0711,0,0.0,1,5.8,0.0489
airlines_review,focus_inference,haiku,skill_off_update,review_length,900,670,0.7444,0,0.0,0,507,0.0067
airlines_review,focus_inference,haiku,skill_off_update,is_verified,900,2,0.0022,0,0.0,1,1,0.7722
airlines_review,focus_inference,haiku,skill_off_update,traveler_type,900,4,0.0044,0,0.0,1,Solo Leisure,0.3689
airlines_review,focus_inference,haiku,skill_off_update,is_business_class,900,2,0.0022,0,0.0,1,0,0.7367
airlines_review,focus_inference,sonnet,skill_off_update,dominant_topic,900,8,0.0089,0,0.0,1,staff,0.4767
airlines_review,focus_inference,sonnet,skill_off_update,review_sentiment,900,3,0.0033,0,0.0,1,positive,0.6311
airlines_review,focus_inference,sonnet,skill_off_update,review_length_category,900,3,0.0033,0,0.0,1,long,0.5789
airlines_review,focus_inference,haiku,skill_on_e2e,product_recency_and_condition,900,5,0.0056,238,0.2644,1,well_maintained_mid_life,0.33
airlines_review,focus_inference,haiku,skill_on_e2e,seat_comfort_and_configuration,900,5,0.0056,286,0.3178,1,Unknown,0.3178
airlines_review,focus_inference,haiku,skill_on_e2e,operational_reliability_and_punctuality,900,5,0.0056,431,0.4789,1,Unknown,0.4789
airlines_review,focus_inference,haiku,skill_on_e2e,customer_service_accessibility_and_responsiveness,900,6,0.0067,34,0.0378,1,responsive_adequate,0.5133
airlines_review,focus_inference,haiku,skill_on_e2e,price_value_perception_alignment,900,6,0.0067,71,0.0789,1,premium_price_unjustified_gap,0.4311
airlines_review,focus_inference,haiku,skill_on_e2e,brand_promise_delivery_gap,900,5,0.0056,0,0.0,1,fell_short_of_expectations,0.45
airlines_review,focus_inference,sonnet,skill_on_e2e,service_quality_signal,900,5,0.0056,3,0.0033,1,proactive_attentive,0.3956
airlines_review,focus_inference,sonnet,skill_on_e2e,service_consistency_issue,900,4,0.0044,1,0.0011,1,inconsistent_variable,0.4411
airlines_review,focus_inference,sonnet,skill_on_e2e,service_decline_mentioned,900,2,0.0022,0,0.0,1,False,0.91
airlines_review,focus_inference,sonnet,skill_on_e2e,family_child_service_quality,900,2,0.0022,0,0.0,1,False,0.9133
airlines_review,focus_inference,sonnet,skill_on_e2e,wifi_connectivity_quality,900,4,0.0044,864,0.96,1,,0.96
airlines_review,focus_inference,sonnet,skill_on_e2e,food_quality_signal,900,5,0.0056,248,0.2756,1,Unknown,0.2756
airlines_review,focus_inference,sonnet,skill_on_e2e,amenity_provision,900,5,0.0056,353,0.3922,1,Unknown,0.3922
airlines_review,focus_inference,sonnet,skill_on_e2e,operational_disruption_type,900,6,0.0067,752,0.8356,1,,0.8356
airlines_review,focus_inference,sonnet,skill_on_e2e,customer_service_resolution_outcome,900,4,0.0044,0,0.0,1,no_contact_needed,0.7711
airlines_review,focus_inference,sonnet,skill_on_e2e,ground_staff_experience,900,4,0.0044,728,0.8089,1,,0.8089
airlines_review,focus_inference,sonnet,skill_on_e2e,premium_economy_value_perception,900,3,0.0033,94,0.1044,1,False,0.8711
airlines_review,focus_inference,haiku,skill_on,primary_complaint_theme,900,10,0.0111,0,0.0,1,no_complaint,0.4733
airlines_review,focus_inference,haiku,skill_on,crew_service_quality,900,5,0.0056,3,0.0033,1,exceptional,0.4789
airlines_review,focus_inference,haiku,skill_on,seat_comfort_and_product,900,5,0.0056,202,0.2244,1,comfortable_adequate,0.4856
airlines_review,focus_inference,haiku,skill_on,food_quality_specificity,900,9,0.01,28,0.0311,1,no_food_issue,0.38
airlines_review,focus_inference,haiku,skill_on,value_perception,900,5,0.0056,9,0.01,1,excellent_value,0.39
airlines_review,focus_inference,haiku,skill_on,service_consistency_trajectory,900,5,0.0056,1,0.0011,1,consistently_high,0.4233
airlines_review,focus_inference,haiku,skill_on,operational_reliability,900,4,0.0044,0,0.0,1,on_time_smooth,0.6811
airlines_review,focus_inference,sonnet,skill_on,service_quality_signal,900,5,0.0056,2,0.0022,1,poor_or_rude,0.3856
airlines_review,focus_inference,sonnet,skill_on,food_quality_signal,900,6,0.0067,311,0.3456,1,Unknown,0.3456
airlines_review,focus_inference,sonnet,skill_on,seat_hardware_condition,900,5,0.0056,440,0.4889,1,Unknown,0.4889
airlines_review,focus_inference,sonnet,skill_on,operational_disruption_type,900,6,0.0067,775,0.8611,1,,0.8611
airlines_review,focus_inference,sonnet,skill_on,cabin_class_value_gap,900,4,0.0044,1,0.0011,1,overpriced_for_product,0.4267
airlines_review,focus_inference,sonnet,skill_on,service_decline_perception,900,2,0.0022,0,0.0,1,False,0.8922
airlines_review,focus_inference,sonnet,skill_on,service_consistency_across_legs,900,3,0.0033,770,0.8556,1,,0.8556
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Service_Quality_Score,744,9,0.0121,0,0.0,1,4.5,0.1909
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Comfort_Quality_Score,744,9,0.0121,0,0.0,1,3.0,0.2016
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Value_Perception_Gap,744,30,0.0403,0,0.0,1,0.25,0.078
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Route_Is_Long_Haul,744,2,0.0027,0,0.0,1,0,0.5027
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Premium_Class_Flown,744,2,0.0027,0,0.0,1,0,0.6102
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Service_Consistency,744,20,0.0269,0,0.0,1,0.9574271077563381,0.1156
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Overall_Experience_Quality,744,16,0.0215,0,0.0,1,4.0,0.1384
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Meets_High_Rating_Threshold,744,2,0.0027,0,0.0,1,0,0.5323
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Business_Traveler,744,2,0.0027,0,0.0,1,0,0.8266
airlines_review,prediction_cathay_rating_model,haiku,skill_off_update,Review_Is_Verified,744,2,0.0027,0,0.0,1,1,0.7594
airlines_review,prediction_cathay_rating_model,sonnet,skill_off_update,review_sentiment,744,3,0.004,0,0.0,1,positive,0.4973
airlines_review,prediction_cathay_rating_model,sonnet,skill_off_update,weakest_attribute,744,5,0.0067,0,0.0,1,Seat Comfort,0.2742
airlines_review,prediction_cathay_rating_model,sonnet,skill_off_update,service_score_gap,744,5,0.0067,0,0.0,1,4,0.3831
airlines_review,prediction_cathay_rating_model,sonnet,skill_off_update,hub_route,744,2,0.0027,0,0.0,1,1,0.9597
airlines_review,prediction_cathay_rating_model,sonnet,skill_off_update,rating_vs_class_avg,744,28,0.0376,0,0.0,1,-4.73,0.1089
airlines_review,prediction_cathay_rating_model,sonnet,skill_off_update,priority_action,744,4,0.0054,0,0.0,1,on_track,0.4677
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,seat_comfort_problem,744,6,0.0081,280,0.3763,1,adequate,0.4906
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,meal_quality_problem,744,8,0.0108,240,0.3226,1,adequate,0.4704
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,cabin_crew_attentiveness,744,6,0.0081,46,0.0618,1,professional_attentive,0.5242
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,aircraft_age_configuration,744,6,0.0081,180,0.2419,1,adequate,0.4946
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,ground_service_efficiency,744,4,0.0054,0,0.0,1,efficient_smooth,0.5081
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,service_inconsistency,744,4,0.0054,0,0.0,1,consistent_standard,0.3589
airlines_review,prediction_cathay_rating_model,haiku,skill_on_e2e,traveler_type_expectation_mismatch,744,5,0.0067,26,0.0349,1,leisure_satisfied,0.4005
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,cabin_crew_attitude,744,5,0.0067,12,0.0161,1,warm_and_proactive,0.3898
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,food_quality_signal,744,5,0.0067,282,0.379,1,Unknown,0.379
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,seat_comfort_signal,744,5,0.0067,240,0.3226,1,adequate,0.3562
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,flight_disruption_type,744,7,0.0094,46,0.0618,1,on_time,0.7446
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,boarding_process_quality,744,3,0.004,641,0.8616,1,,0.8616
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,baggage_handling_outcome,744,5,0.0067,329,0.4422,1,no_issue,0.5349
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,premium_economy_value_gap,744,2,0.0027,0,0.0,1,False,0.9261
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,lounge_quality,744,4,0.0054,653,0.8777,1,,0.8777
airlines_review,prediction_cathay_rating_model,sonnet,skill_on_e2e,route_haul_type,744,4,0.0054,0,0.0,1,long_haul_7to14h,0.3898
airlines_review,prediction_cathay_rating_model,haiku,skill_on,service_failure_type,744,6,0.0081,288,0.3871,1,cabin_crew_attentiveness,0.3696
airlines_review,prediction_cathay_rating_model,haiku,skill_on,ground_service_quality,744,4,0.0054,0,0.0,1,efficient_standard,0.3091
airlines_review,prediction_cathay_rating_model,haiku,skill_on,cabin_staff_attentiveness,744,5,0.0067,9,0.0121,1,attentive_friendly,0.461
airlines_review,prediction_cathay_rating_model,haiku,skill_on,cabin_cleanliness_maintenance,744,5,0.0067,347,0.4664,1,Unknown,0.4664
airlines_review,prediction_cathay_rating_model,haiku,skill_on,customer_service_recovery_failure,744,2,0.0027,0,0.0,1,False,0.7554
airlines_review,prediction_cathay_rating_model,haiku,skill_on,ife_and_connectivity_quality,744,5,0.0067,329,0.4422,1,Unknown,0.4422
airlines_review,prediction_cathay_rating_model,haiku,skill_on,route_length_category,744,3,0.004,0,0.0,1,long_haul_over_12hrs,0.6304
airlines_review,prediction_cathay_rating_model,haiku,skill_on,traveller_segment_expectation_match,744,4,0.0054,0,0.0,1,solo_standard_expectation,0.4597
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,cabin_crew_attitude,744,5,0.0067,48,0.0645,1,warm_and_proactive,0.4194
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,inflight_service_consistency,744,5,0.0067,55,0.0739,1,proactive_and_frequent,0.4301
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,food_quality_rating,744,5,0.0067,257,0.3454,1,Unknown,0.3454
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,special_meal_handling,744,2,0.0027,0,0.0,1,False,0.9651
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,seat_comfort_issue_type,744,6,0.0081,229,0.3078,1,adequate,0.5954
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,flight_disruption_type,744,5,0.0067,583,0.7836,1,,0.7836
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,route_segment_type,744,5,0.0067,3,0.004,1,long_haul,0.4288
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,cabin_class_value_gap,744,3,0.004,0,0.0,1,met_expectations,0.4476
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,service_consistency_perception,744,3,0.004,0,0.0,1,inconsistent,0.5336
airlines_review,prediction_cathay_rating_model,sonnet,skill_on,pre_covid_quality_shift,744,2,0.0027,0,0.0,1,False,0.9153
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Average_Service_Rating,900,20,0.0222,0,0.0,1,3.8,0.1222
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Service_Consistency,900,39,0.0433,0,0.0,1,1.16619037896906,0.0733
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Lowest_Rated_Dimension,900,5,0.0056,0,0.0,1,Seat Comfort,0.3056
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Poor_Dimensions_Count,900,6,0.0067,0,0.0,1,1,0.3333
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Review_Length,900,666,0.74,0,0.0,0,482,0.0067
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Review_Word_Count,900,314,0.3489,0,0.0,0,104,0.0133
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Is_Premium_Class,900,2,0.0022,0,0.0,1,0,0.7111
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Traveler_Category,900,3,0.0033,0,0.0,1,Solo,0.4178
airlines_review,prediction_satisfaction_drivers,haiku,skill_off_update,Review_Verified,900,2,0.0022,0,0.0,1,1,0.7589
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Avg_Sub_Rating,900,20,0.0222,0,0.0,1,3.8,0.1222
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Satisfaction_Gap,900,62,0.0689,0,0.0,1,-3.4,0.0367
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Pain_Point_Dimension,900,5,0.0056,0,0.0,1,Seat Comfort,0.3056
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Delight_Driver_Dimension,900,5,0.0056,0,0.0,1,Seat Comfort,0.3767
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Sub_Rating_Variance,900,26,0.0289,0,0.0,1,1.7,0.0767
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Service_Tier,900,3,0.0033,0,0.0,1,High,0.4778
airlines_review,prediction_satisfaction_drivers,sonnet,skill_off_update,Value_For_Money_Class_Adjusted,900,6,0.0067,0,0.0,1,1,0.2511
airlines_review,prediction_satisfaction_drivers,haiku,skill_on_e2e,crew_service_quality,900,6,0.0067,12,0.0133,1,attentive_friendly,0.3211
airlines_review,prediction_satisfaction_drivers,haiku,skill_on_e2e,seat_comfort_adequacy,900,5,0.0056,440,0.4889,1,Unknown,0.4889
airlines_review,prediction_satisfaction_drivers,haiku,skill_on_e2e,food_beverage_quality,900,5,0.0056,402,0.4467,1,Unknown,0.4467
airlines_review,prediction_satisfaction_drivers,haiku,skill_on_e2e,flight_punctuality_reliability,900,5,0.0056,135,0.15,1,on_time_reliable,0.6244
airlines_review,prediction_satisfaction_drivers,haiku,skill_on_e2e,operational_failure_category,900,6,0.0067,0,0.0,1,no_failure,0.6578
airlines_review,prediction_satisfaction_drivers,haiku,skill_on_e2e,post_incident_service_quality,900,5,0.0056,63,0.07,1,proactive_helpful,0.3356
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on_e2e,crew_service_quality,900,5,0.0056,4,0.0044,1,poor,0.4622
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on_e2e,customer_service_resolution_quality,900,4,0.0044,0,0.0,1,not_contacted,0.7333
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on_e2e,service_failure_type,900,6,0.0067,0,0.0,1,no_failure,0.5378
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on_e2e,flight_disruption_handling,900,3,0.0033,0,0.0,1,no_disruption,0.7167
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on_e2e,ground_service_quality,900,4,0.0044,318,0.3533,1,poor,0.3978
airlines_review,prediction_satisfaction_drivers,haiku,skill_on,crew_service_quality,900,7,0.0078,11,0.0122,1,professional_attentive,0.3356
airlines_review,prediction_satisfaction_drivers,haiku,skill_on,meal_food_quality,900,6,0.0067,412,0.4578,1,Unknown,0.4311
airlines_review,prediction_satisfaction_drivers,haiku,skill_on,flight_on_time_reliability,900,5,0.0056,325,0.3611,1,on_time_early,0.4278
airlines_review,prediction_satisfaction_drivers,haiku,skill_on,ground_service_airport_experience,900,6,0.0067,109,0.1211,1,poor_disorganized_confused,0.34
airlines_review,prediction_satisfaction_drivers,haiku,skill_on,customer_service_responsiveness,900,6,0.0067,7,0.0078,1,unresponsive_dismissive,0.39
airlines_review,prediction_satisfaction_drivers,haiku,skill_on,airline_reliability_trustworthiness,900,5,0.0056,1,0.0011,1,mostly_reliable_occasional_issues,0.4156
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,crew_attitude,900,5,0.0056,85,0.0944,1,positive,0.4244
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,crew_proactivity,900,3,0.0033,1,0.0011,1,False,0.62
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,ground_service_quality,900,4,0.0044,315,0.35,1,negative,0.4033
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,delay_communication_quality,900,2,0.0022,0,0.0,1,False,0.9767
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,food_quality,900,4,0.0044,424,0.4711,1,Unknown,0.4711
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,food_variety_adequacy,900,3,0.0033,248,0.2756,1,False,0.4267
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,complaint_resolution_quality,900,4,0.0044,605,0.6722,1,not_applicable,0.6722
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,service_consistency,900,2,0.0022,0,0.0,1,False,0.6144
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,value_for_money_perception,900,3,0.0033,0,0.0,1,poor_value,0.4878
airlines_review,prediction_satisfaction_drivers,sonnet,skill_on,special_needs_handling,900,2,0.0022,0,0.0,1,False,0.96
airlines_review,whatif_service_complaints,haiku,skill_off_update,Has_Common_Complaint,900,2,0.0022,0,0.0,1,0,0.5989
airlines_review,whatif_service_complaints,haiku,skill_off_update,Improved_Rating_If_Fixed,900,19,0.0211,0,0.0,1,10.0,0.2678
airlines_review,whatif_service_complaints,sonnet,skill_off_update,is_cabin_service_complaint,900,2,0.0022,0,0.0,1,0,0.7567
